Nome,student,link_std
Robert G. Bergman,Julie Kovacs,https://en.wikipedia.org/wiki/Julie_Kovacs
Robert G. Bergman,Jennifer Schomaker,https://en.wikipedia.org/wiki/Jennifer_Schomaker
Robert G. Bergman,Neil E. Schore,https://en.wikipedia.org/wiki/Neil_E._Schore
Joseph Grinnell,Ian McTaggart-Cowan,https://en.wikipedia.org/wiki/Ian_McTaggart-Cowan
Joseph Grinnell,E. Raymond Hall,https://en.wikipedia.org/wiki/E._Raymond_Hall
Joseph Grinnell,Robert T. Orr,https://en.wikipedia.org/wiki/Robert_T._Orr
Gustave Choquet,Jean-Michel Bony,https://en.wikipedia.org/wiki/Jean-Michel_Bony
Gustave Choquet,Haïm Brezis,https://en.wikipedia.org/wiki/Ha%C3%AFm_Brezis
Gustave Choquet,Nassif Ghoussoub,https://en.wikipedia.org/wiki/Nassif_Ghoussoub
Gustave Choquet,Léon Motchane,https://en.wikipedia.org/wiki/L%C3%A9on_Motchane
Gustave Choquet,Michel Talagrand,https://en.wikipedia.org/wiki/Michel_Talagrand
Friedrich Leibniz,Jakob Thomasius,https://en.wikipedia.org/wiki/Jakob_Thomasius
Philippe Flajolet,Paul Zimmermann,https://en.wikipedia.org/wiki/Paul_Zimmermann_(mathematician)
Karl Barry Sharpless,M.G. Finn,https://en.wikipedia.org/wiki/M.G._Finn
Karl Barry Sharpless,Gregory Fu,https://en.wikipedia.org/wiki/Gregory_Fu
Karl Barry Sharpless,Eric Jacobsen,https://en.wikipedia.org/wiki/Eric_Jacobsen_(chemist)
Karl Barry Sharpless,Hartmuth Kolb,https://en.wikipedia.org/wiki/Hartmuth_Kolb
Jacob T. Schwartz,Jerry Hobbs,https://en.wikipedia.org/wiki/Jerry_Hobbs
Jacob T. Schwartz,Ken Kennedy,https://en.wikipedia.org/wiki/Ken_Kennedy_(computer_scientist)
Jacob T. Schwartz,Robert Kupperman,https://en.wikipedia.org/wiki/Robert_Kupperman
Jacob T. Schwartz,Stanley Osher,https://en.wikipedia.org/wiki/Stanley_Osher
Jacob T. Schwartz,Gian-Carlo Rota,https://en.wikipedia.org/wiki/Gian-Carlo_Rota
Jacob T. Schwartz,Shmuel Winograd,https://en.wikipedia.org/wiki/Shmuel_Winograd
Jacob T. Schwartz,Salvatore J. Stolfo,https://en.wikipedia.org/wiki/Salvatore_J._Stolfo
Vladimir Smirnov (mathematician),Leonid Kantorovich,https://en.wikipedia.org/wiki/Leonid_Kantorovich
Vladimir Smirnov (mathematician),Solomon Mikhlin,https://en.wikipedia.org/wiki/Solomon_Mikhlin
Vladimir Smirnov (mathematician),Sergei Sobolev,https://en.wikipedia.org/wiki/Sergei_Sobolev
Augustin Friedrich Walther,Christian Gottlieb Ludwig,https://en.wikipedia.org/wiki/Christian_Gottlieb_Ludwig
Theodor Mommsen,Wilhelm Dilthey,https://en.wikipedia.org/wiki/Wilhelm_Dilthey
Theodor Mommsen,Eduard Schwartz,https://en.wikipedia.org/wiki/Eduard_Schwartz
Theodor Mommsen,Otto Seeck,https://en.wikipedia.org/wiki/Otto_Seeck
John Thomas Dunlop,Michael J. Piore,https://en.wikipedia.org/wiki/Michael_J._Piore
John Thomas Dunlop,Richard B. Freeman,https://en.wikipedia.org/wiki/Richard_B._Freeman
Enzo Martinelli,Giovanni Battista Rizza,https://en.wikipedia.org/wiki/Giovanni_Battista_Rizza
Vladimir Fock,A. D. Aleksandrov,https://en.wikipedia.org/wiki/Aleksandr_Danilovich_Aleksandrov
Vladimir Fock,F. I. Fedorov,https://en.wikipedia.org/wiki/Fiodar_Fiodara%C5%AD
Vladimir Fock,Yu. A. Yappa,https://en.wikipedia.org/wiki/Yuri_Yappa
Zellig Harris,Noam Chomsky,https://en.wikipedia.org/wiki/Noam_Chomsky
Zellig Harris,Aravind Joshi,https://en.wikipedia.org/wiki/Aravind_Joshi
Zellig Harris,Naomi Sager,https://en.wikipedia.org/wiki/Naomi_Sager
Zellig Harris,Charles Ferguson,https://en.wikipedia.org/wiki/Charles_A._Ferguson
Zellig Harris,Fred Lukoff,https://en.wikipedia.org/wiki/Fred_Lukoff
Zellig Harris,Eugene Garfield,https://en.wikipedia.org/wiki/Eugene_Garfield
Zellig Harris,Lila Gleitman,https://en.wikipedia.org/wiki/Lila_R._Gleitman
Zellig Harris,Ellen Prince,https://en.wikipedia.org/wiki/Ellen_Prince
Zellig Harris,Maurice Gross,https://en.wikipedia.org/wiki/Maurice_Gross
Eugene van Tamelen,K. Barry Sharpless,https://en.wikipedia.org/wiki/K._Barry_Sharpless
Frances Arnold,Christopher Voigt,https://en.wikipedia.org/wiki/Christopher_Voigt
Frances Arnold,Huimin Zhao,https://en.wikipedia.org/wiki/Huimin_Zhao
Marti Hearst,Cecilia R. Aragon,https://en.wikipedia.org/wiki/Cecilia_R._Aragon
Hua Luogeng,Chen Jingrun,https://en.wikipedia.org/wiki/Chen_Jingrun
Hua Luogeng,Pan Chengdong,https://en.wikipedia.org/wiki/Pan_Chengdong
Hua Luogeng,Wang Yuan,https://en.wikipedia.org/wiki/Wang_Yuan_(mathematician)
Curtis T. McMullen,Jeffrey Brock,https://en.wikipedia.org/wiki/Jeffrey_Brock
Curtis T. McMullen,Laura DeMarco,https://en.wikipedia.org/wiki/Laura_DeMarco
Curtis T. McMullen,Jeremy Kahn,https://en.wikipedia.org/wiki/Jeremy_Kahn
Curtis T. McMullen,Maryam Mirzakhani,https://en.wikipedia.org/wiki/Maryam_Mirzakhani
Homer Joseph Stewart,Paul MacCready,https://en.wikipedia.org/wiki/Paul_MacCready
Homer Joseph Stewart,John Wilder Miles,https://en.wikipedia.org/wiki/John_Wilder_Miles
Stephen L. Mayo,Christopher Voigt,https://en.wikipedia.org/wiki/Christopher_Voigt
Robert Wilensky,Dan Jurafsky,https://en.wikipedia.org/wiki/Dan_Jurafsky
Robert Wilensky,Peter Norvig,https://en.wikipedia.org/wiki/Peter_Norvig
Robert Wilensky,Marti Hearst,https://en.wikipedia.org/wiki/Marti_Hearst
Margaret Langdon,Pamela Munro,https://en.wikipedia.org/wiki/Pamela_Munro
Margaret Langdon,Leanne Hinton,https://en.wikipedia.org/wiki/Leanne_Hinton
Elias James Corey,Phil Baran,https://en.wikipedia.org/wiki/Phil_Baran
Elias James Corey,Rajender Leleti,https://en.wikipedia.org/w/index.php?title=Rajender_Leleti&action=edit&redlink=1
Elias James Corey,Eric Block,https://en.wikipedia.org/wiki/Eric_Block
Elias James Corey,Dale L. Boger,https://en.wikipedia.org/wiki/Dale_L._Boger
Elias James Corey,Weston T. Borden,https://en.wikipedia.org/wiki/Weston_T._Borden
Elias James Corey,David E. Cane,https://en.wikipedia.org/wiki/David_E._Cane
Elias James Corey,Rick L. Danheiser,https://en.wikipedia.org/wiki/Rick_L._Danheiser
Elias James Corey,William L. Jorgensen,https://en.wikipedia.org/wiki/William_L._Jorgensen
Elias James Corey,John Katzenellenbogen,https://en.wikipedia.org/wiki/John_Katzenellenbogen
Elias James Corey,Alan P. Kozikowski,https://en.wikipedia.org/wiki/Alan_P._Kozikowski
Elias James Corey,Bruce H. Lipshutz,https://en.wikipedia.org/wiki/Bruce_H._Lipshutz
Elias James Corey,David Liu,https://en.wikipedia.org/wiki/David_R._Liu
Elias James Corey,Gojko Lalic,https://en.wikipedia.org/wiki/Gojko_Lalic
Elias James Corey,Albert Meyers,https://en.wikipedia.org/wiki/Albert_Meyers
Elias James Corey,K. C. Nicolaou,https://en.wikipedia.org/wiki/K._C._Nicolaou
Elias James Corey,Ryōji Noyori,https://en.wikipedia.org/wiki/Ry%C5%8Dji_Noyori
Elias James Corey,Gary H. Posner,https://en.wikipedia.org/wiki/Gary_H._Posner
Elias James Corey,Bengt I. Samuelsson,https://en.wikipedia.org/wiki/Bengt_I._Samuelsson
Elias James Corey,Dieter Seebach,https://en.wikipedia.org/wiki/Dieter_Seebach
Elias James Corey,Vinod K. Singh,https://en.wikipedia.org/wiki/Vinod_K._Singh
Elias James Corey,Brian Stoltz,https://en.wikipedia.org/wiki/Brian_Stoltz
Elias James Corey,Hisashi Yamamoto,https://en.wikipedia.org/wiki/Hisashi_Yamamoto
Elias James Corey,Ramakanth Sarabu,https://en.wikipedia.org/wiki/Ramakanth_Sarabu
Elias James Corey,Jin-Quan Yu,https://en.wikipedia.org/wiki/Jin-Quan_Yu
William O. Bright,Lyle Campbell,https://en.wikipedia.org/wiki/Lyle_Campbell
Thoralf Skolem,Øystein Ore,https://en.wikipedia.org/wiki/%C3%98ystein_Ore
Kaj Ulrik Linderstrøm-Lang,Frederic M. Richards,https://en.wikipedia.org/wiki/Frederic_M._Richards
Ronald Breslow,Robert Grubbs,https://en.wikipedia.org/wiki/Robert_Grubbs
Ronald Breslow,Doug La Follette,https://en.wikipedia.org/wiki/Doug_La_Follette
Ronald Breslow,Alanna Schepartz,https://en.wikipedia.org/wiki/Alanna_Schepartz
Ronald Breslow,Merle Battiste,https://en.wikipedia.org/wiki/Merle_Battiste
Ronald Breslow,Steven Zimmerman,https://en.wikipedia.org/wiki/Steven_Zimmerman
Ronald Breslow,Uday Maitra,https://en.wikipedia.org/wiki/Uday_Maitra
Ronald Breslow,Anthony Czarnik,https://en.wikipedia.org/wiki/Anthony_Czarnik
Ronald Breslow,Marcey Waters,https://en.wikipedia.org/wiki/Marcey_Waters
Gerard J. Milburn,Howard M. Wiseman,https://en.wikipedia.org/wiki/Howard_M._Wiseman
Johann Gottfried Berger,Augustin Friedrich Walther,https://en.wikipedia.org/wiki/Augustin_Friedrich_Walther
Leopold von Ranke,Heinrich von Sybel,https://en.wikipedia.org/wiki/Heinrich_von_Sybel
Leopold von Ranke,Wilhelm Dilthey,https://en.wikipedia.org/wiki/Wilhelm_Dilthey
Leopold von Ranke,Friedrich Wilhelm Schirrmacher,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Schirrmacher
Leopold von Ranke,Philipp Jaffé,https://en.wikipedia.org/wiki/Philipp_Jaff%C3%A9
Dmitrii Menshov,Alexander Brudno,https://en.wikipedia.org/wiki/Alexander_Brudno
Dmitrii Menshov,Sergey Stechkin,https://en.wikipedia.org/wiki/Sergey_Stechkin
Dmitrii Menshov,Hoàng Tụy,https://en.wikipedia.org/wiki/Ho%C3%A0ng_T%E1%BB%A5y
Edward Miguel,Chris Blattman,https://en.wikipedia.org/wiki/Chris_Blattman
Whitney K. Newey,Yacine Ait-Sahalia,https://en.wikipedia.org/wiki/Yacine_Ait-Sahalia
Whitney K. Newey,Alberto Abadie,https://en.wikipedia.org/wiki/Alberto_Abadie
Whitney K. Newey,Susanne Schennach,https://en.wikipedia.org/wiki/Susanne_Schennach
Johannes Baptista Montanus,John Caius,https://en.wikipedia.org/wiki/John_Caius
Johannes Baptista Montanus,Johannes Crato von Krafftheim,https://en.wikipedia.org/wiki/Johannes_Crato_von_Krafftheim
Johannes Baptista Montanus,Bassiano Landi,https://en.wikipedia.org/w/index.php?title=Bassiano_Landi&action=edit&redlink=1
Elmer Peter Kohler,James B. Conant,https://en.wikipedia.org/wiki/James_B._Conant
Elmer Peter Kohler,Lee Irvin Smith,https://en.wikipedia.org/wiki/Lee_Irvin_Smith
Elmer Peter Kohler,Robert Percy Barnes,https://en.wikipedia.org/wiki/Robert_Percy_Barnes
Solomon Mikhlin,teaching activity section,https://en.wikipedia.org#Teaching_activity
Solomon Mikhlin,Vladimir Maz'ya,https://en.wikipedia.org/wiki/Vladimir_Maz%27ya
Thomas Lengauer,Christoph Bock,https://en.wikipedia.org/wiki/Christoph_Bock
Peter V. E. McClintock,Nigel G. Stocks,https://en.wikipedia.org/wiki/Nigel_G._Stocks
Karol Borsuk,Samuel Eilenberg,https://en.wikipedia.org/wiki/Samuel_Eilenberg
Karol Borsuk,Jan Jaworowski,https://en.wikipedia.org/wiki/Jan_Jaworowski
Karol Borsuk,Krystyna Kuperberg,https://en.wikipedia.org/wiki/Krystyna_Kuperberg
Karol Borsuk,Włodzimierz Kuperberg,https://en.wikipedia.org/wiki/W%C5%82odzimierz_Kuperberg
Karol Borsuk,Andrzej Trybulec,https://en.wikipedia.org/wiki/Andrzej_Trybulec
Friedrich Schleiermacher,August Böckh,https://en.wikipedia.org/wiki/August_B%C3%B6ckh
Friedrich Schleiermacher,Friedrich Adolf Trendelenburg,https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg
Paul-André Meyer,Dominique Bakry,https://en.wikipedia.org/wiki/Dominique_Bakry
Paul-André Meyer,Claude Dellacherie,https://en.wikipedia.org/wiki/Claude_Dellacherie
Paul-André Meyer,Catherine Doléans-Dade,https://en.wikipedia.org/wiki/Catherine_Dol%C3%A9ans-Dade
John A. Rogers,Canan Dağdeviren,https://en.wikipedia.org/wiki/Canan_Da%C4%9Fdeviren
John A. Rogers,Dae Hyeong Kim,https://en.wikipedia.org/w/index.php?title=Dae_Hyeong_Kim&action=edit&redlink=1
John A. Rogers,Matt Meitl,https://en.wikipedia.org/w/index.php?title=Matt_Meitl&action=edit&redlink=1
John A. Rogers,Seokwoo Jeon,https://en.wikipedia.org/w/index.php?title=Seokwoo_Jeon&action=edit&redlink=1
John A. Rogers,Simon Dunham,https://en.wikipedia.org/w/index.php?title=Simon_Dunham&action=edit&redlink=1
Ian McTaggart-Cowan,Valerius Geist,https://en.wikipedia.org/wiki/Valerius_Geist
Ian McTaggart-Cowan,Peter Grant,https://en.wikipedia.org/wiki/Peter_and_Rosemary_Grant
Ian McTaggart-Cowan,C. S. Holling,https://en.wikipedia.org/wiki/C._S._Holling
Ian McTaggart-Cowan,Charles Krebs,https://en.wikipedia.org/wiki/Charles_Krebs
William F. Shipley,Marc Okrand,https://en.wikipedia.org/wiki/Marc_Okrand
William F. Shipley,Terrence Kaufman,https://en.wikipedia.org/wiki/Terrence_Kaufman
Don Zagier,Svetlana Katok,https://en.wikipedia.org/wiki/Svetlana_Katok
Don Zagier,Maxim Kontsevich,https://en.wikipedia.org/wiki/Maxim_Kontsevich
Don Zagier,Joseph Oesterlé,https://en.wikipedia.org/wiki/Joseph_Oesterl%C3%A9
Don Zagier,Maryna Viazovska,https://en.wikipedia.org/wiki/Maryna_Viazovska
Johann Friedrich Blumenbach,Johann Heinrich Friedrich Link,https://en.wikipedia.org/wiki/Johann_Heinrich_Friedrich_Link
Johann Friedrich Blumenbach,Friedrich Stromeyer,https://en.wikipedia.org/wiki/Friedrich_Stromeyer
Johann Friedrich Blumenbach,Karl Theodor Ernst von Siebold,https://en.wikipedia.org/wiki/Karl_Theodor_Ernst_von_Siebold
James B. Conant,Louis Fieser,https://en.wikipedia.org/wiki/Louis_Fieser
James B. Conant,Paul D. Bartlett,https://en.wikipedia.org/wiki/Paul_D._Bartlett
James B. Conant,Alwin Max Pappenheimer Jr.,https://en.wikipedia.org/wiki/Alwin_Max_Pappenheimer_Jr.
James B. Conant,Frank Westheimer,https://en.wikipedia.org/wiki/Frank_Westheimer
David Wallace (physicist),Christopher Bishop,https://en.wikipedia.org/wiki/Christopher_Bishop
David Wallace (physicist),Neil Gunther,https://en.wikipedia.org/wiki/Neil_Gunther
Daron Acemoglu,Robert Shimer,https://en.wikipedia.org/wiki/Robert_Shimer
Daron Acemoglu,Mark Aguiar,https://en.wikipedia.org/wiki/Mark_Aguiar
Daron Acemoglu,Pol Antràs,https://en.wikipedia.org/wiki/Pol_Antr%C3%A0s
Daron Acemoglu,Gabriel Carroll,https://en.wikipedia.org/wiki/Gabriel_Carroll
Daron Acemoglu,Melissa Dell,https://en.wikipedia.org/wiki/Melissa_Dell
Daron Acemoglu,Benjamin Jones,https://en.wikipedia.org/wiki/Benjamin_Jones_(economist)
Bang-Yen Chen,Bogdan Suceavă,https://en.wikipedia.org/wiki/Bogdan_Suceav%C4%83
John R. Ross,Richard S. Kayne,https://en.wikipedia.org/wiki/Richard_S._Kayne
Karl Leonhard Reinhold,Friedrich Adolf Trendelenburg,https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg
Charles M. Lieber,Hongjie Dai,https://en.wikipedia.org/wiki/Hongjie_Dai
Charles M. Lieber,Philip Kim,https://en.wikipedia.org/wiki/Philip_Kim
Charles M. Lieber,Peidong Yang,https://en.wikipedia.org/wiki/Peidong_Yang
Charles M. Lieber,Latha Venkataraman,https://en.wikipedia.org/wiki/Latha_Venkataraman
Charles M. Lieber,Yi Cui,https://en.wikipedia.org/wiki/Yi_Cui_(scientist)
Shimon Ullman,Dov Dori,https://en.wikipedia.org/wiki/Dov_Dori
Shimon Ullman,Shimon Edelman,https://en.wikipedia.org/w/index.php?title=Shimon_Edelman&action=edit&redlink=1
Shimon Ullman,Ellen Hildreth,https://en.wikipedia.org/wiki/Ellen_Hildreth
Shimon Ullman,Yael Moses,https://en.wikipedia.org/wiki/Yael_Moses
Shimon Ullman,Leonid Peshkin,https://en.wikipedia.org/wiki/Leonid_Peshkin
Shimon Ullman,Amnon Shashua,https://en.wikipedia.org/wiki/Amnon_Shashua
Shimon Ullman,Demetri Terzopoulos,https://en.wikipedia.org/wiki/Demetri_Terzopoulos
Carl H. Eigenmann,Effa Muhse,https://en.wikipedia.org/wiki/Effa_Muhse
Carl H. Eigenmann,Nathan Everett Pearson,https://en.wikipedia.org/wiki/Nathan_Everett_Pearson
Carl H. Eigenmann,Marion Durbin Ellis,https://en.wikipedia.org/wiki/Marion_Durbin_Ellis
Carl H. Eigenmann,John Diederich Haseman,https://en.wikipedia.org/wiki/John_Diederich_Haseman
Michael Stephen Feld,Choi Wonshik,https://en.wikipedia.org/wiki/Choi_Wonshik
Michael Stephen Feld,Rebecca Richards-Kortum,https://en.wikipedia.org/wiki/Rebecca_Richards-Kortum
Michael Stephen Feld,Ronald McNair,https://en.wikipedia.org/wiki/Ronald_McNair
Michael Stephen Feld,Gabriel Popescu,https://en.wikipedia.org/wiki/Gabriel_Popescu_(scientist)
Michael Stephen Feld,Marta Dark McNeese,https://en.wikipedia.org/wiki/Marta_Dark_McNeese
Marcus Musurus,Johannes Baptista Montanus,https://en.wikipedia.org/wiki/Johannes_Baptista_Montanus
Hal Abelson,Elizabeth Bradley,https://en.wikipedia.org/wiki/Elizabeth_Bradley_(mathematician_and_rower)
Hal Abelson,Mitchel Resnick,https://en.wikipedia.org/wiki/Mitchel_Resnick
Hal Abelson,Latanya Sweeney,https://en.wikipedia.org/wiki/Latanya_Sweeney
Alan Blinder,Julio Rotemberg,https://en.wikipedia.org/wiki/Julio_Rotemberg
David Marr (neuroscientist),Shimon Ullman,https://en.wikipedia.org/wiki/Shimon_Ullman
David Marr (neuroscientist),Eric Grimson,https://en.wikipedia.org/wiki/Eric_Grimson
David Marr (neuroscientist),John M. Hollerbach,https://en.wikipedia.org/wiki/John_M._Hollerbach
Roger W. Brockett,John Baillieul,https://en.wikipedia.org/wiki/John_Baillieul
Roger W. Brockett,John Baras,https://en.wikipedia.org/wiki/John_Baras
Roger W. Brockett,David P. Dobkin,https://en.wikipedia.org/wiki/David_P._Dobkin
Roger W. Brockett,P. S. Krishnaprasad,https://en.wikipedia.org/wiki/P._S._Krishnaprasad
Roger W. Brockett,Daniel Liberzon,https://en.wikipedia.org/wiki/Daniel_Liberzon
Roger W. Brockett,Kristi Morgansen,https://en.wikipedia.org/wiki/Kristi_Morgansen
Roger W. Brockett,Jan C. Willems,https://en.wikipedia.org/wiki/Jan_Camiel_Willems
Roger W. Brockett,Magnus Egerstedt,https://en.wikipedia.org/wiki/Magnus_Egerstedt
Roger W. Brockett,Stefano Soatto,https://en.wikipedia.org/wiki/Stefano_Soatto
Charles M. Lieber,Hongjie Dai,https://en.wikipedia.org/wiki/Hongjie_Dai
Charles M. Lieber,Philip Kim,https://en.wikipedia.org/wiki/Philip_Kim
Charles M. Lieber,Peidong Yang,https://en.wikipedia.org/wiki/Peidong_Yang
Charles M. Lieber,Latha Venkataraman,https://en.wikipedia.org/wiki/Latha_Venkataraman
Charles M. Lieber,Yi Cui,https://en.wikipedia.org/wiki/Yi_Cui_(scientist)
Kevin W. S. Roberts,Daron Acemoglu,https://en.wikipedia.org/wiki/Daron_Acemoglu
Kevin W. S. Roberts,Thomas Piketty,https://en.wikipedia.org/wiki/Thomas_Piketty
Georg Wolfgang Wedel,Johann Adolph Wedel,https://en.wikipedia.org/wiki/Johann_Adolph_Wedel
Anton Marty,Alfred Kastil,https://en.wikipedia.org/wiki/Alfred_Kastil
Eric Jacobsen (chemist),Emily Balskus,https://en.wikipedia.org/wiki/Emily_Balskus
Eric Jacobsen (chemist),Sukbok Chang,https://en.wikipedia.org/wiki/Sukbok_Chang
Eric Jacobsen (chemist),Abigail Doyle,https://en.wikipedia.org/wiki/Abigail_Doyle
Eric Jacobsen (chemist),Song Lin,https://en.wikipedia.org/wiki/Song_Lin_(chemist)
Eric Jacobsen (chemist),Sarah E Reisman,https://en.wikipedia.org/wiki/Sarah_E_Reisman
Eric Jacobsen (chemist),Tehshik Yoon,https://en.wikipedia.org/wiki/Tehshik_Yoon
Eric Jacobsen (chemist),Timothy F. Jamison,https://en.wikipedia.org/wiki/Timothy_F._Jamison
Eric Jacobsen (chemist),James L. Leighton,https://en.wikipedia.org/wiki/James_L._Leighton
Eric Jacobsen (chemist),Matthew Sigman,https://en.wikipedia.org/wiki/Matthew_Sigman
Eric Jacobsen (chemist),M. Christina White,https://en.wikipedia.org/wiki/M._Christina_White
Mary Lou Soffa,Mary Jean Harrold,https://en.wikipedia.org/wiki/Mary_Jean_Harrold
Mary Lou Soffa,Lori L. Pollock,https://en.wikipedia.org/wiki/Lori_L._Pollock
Kiyosi Itô,Shinzo Watanabe,https://en.wikipedia.org/wiki/Shinzo_Watanabe
Immanuel Kant,Jakob Sigismund Beck,https://en.wikipedia.org/wiki/Jakob_Sigismund_Beck
Immanuel Kant,Johann Gottfried Herder,https://en.wikipedia.org/wiki/Johann_Gottfried_Herder
Immanuel Kant,Karl Leonhard Reinhold,https://en.wikipedia.org/wiki/Karl_Leonhard_Reinhold
Geoffrey Cloke,Polly Arnold,https://en.wikipedia.org/wiki/Polly_Arnold
Jeffrey Ullman,Surajit Chaudhuri,https://en.wikipedia.org/wiki/Surajit_Chaudhuri
Jeffrey Ullman,Dan Hirschberg,https://en.wikipedia.org/wiki/Dan_Hirschberg
Jeffrey Ullman,Anna Karlin,https://en.wikipedia.org/wiki/Anna_Karlin
Jeffrey Ullman,Kevin Karplus,https://en.wikipedia.org/wiki/Kevin_Karplus
Jeffrey Ullman,David Maier,https://en.wikipedia.org/wiki/David_Maier
Jeffrey Ullman,Harry Mairson,https://en.wikipedia.org/wiki/Harry_Mairson
Jeffrey Ullman,Alberto O. Mendelzon,https://en.wikipedia.org/wiki/Alberto_O._Mendelzon
Jeffrey Ullman,Jeffrey F. Naughton,https://en.wikipedia.org/wiki/Jeffrey_F._Naughton
Jeffrey Ullman,Anand Rajaraman,https://en.wikipedia.org/wiki/Anand_Rajaraman
Jeffrey Ullman,Yehoshua Sagiv,https://en.wikipedia.org/wiki/Yehoshua_Sagiv
Jeffrey Ullman,Ravi Sethi,https://en.wikipedia.org/wiki/Ravi_Sethi
Jeffrey Ullman,Mihalis Yannakakis,https://en.wikipedia.org/wiki/Mihalis_Yannakakis
Rick L. Danheiser,James Nowick,https://en.wikipedia.org/wiki/James_Nowick
Jerry Saltzer,David P. Reed,https://en.wikipedia.org/wiki/David_P._Reed
Jerry Saltzer,David D. Clark,https://en.wikipedia.org/wiki/David_D._Clark
Jerry Saltzer,Deborah Estrin,https://en.wikipedia.org/wiki/Deborah_Estrin
Jerry Saltzer,Roger R. Schell,https://en.wikipedia.org/wiki/Roger_R._Schell
Jerry Saltzer,Michael Schroeder,https://en.wikipedia.org/wiki/Michael_Schroeder
Jianqing Fan,Li-Shan Huang,https://en.wikipedia.org/wiki/Li-Shan_Huang
William Vickrey,David Colander,https://en.wikipedia.org/wiki/David_Colander
William Vickrey,Jacques Drèze,https://en.wikipedia.org/wiki/Jacques_Dr%C3%A8ze
Patrick O. Brown,Kathleen Rubins,https://en.wikipedia.org/wiki/Kathleen_Rubins
Patrick O. Brown,Joseph DeRisi,https://en.wikipedia.org/wiki/Joseph_DeRisi
Gustav Heinrich Wiedemann,August Hagenbach,https://en.wikipedia.org/wiki/August_Hagenbach
George Howard Parker,"Frank A. Brown, Jr.","https://en.wikipedia.org/wiki/Frank_A._Brown,_Jr."
George Howard Parker,William Harper Cole,https://en.wikipedia.org/w/index.php?title=William_Harper_Cole&action=edit&redlink=1
Henry Ludwell Moore,Frank H. Hankins,https://en.wikipedia.org/wiki/Frank_H._Hankins
Henry Ludwell Moore,Henry Schultz,https://en.wikipedia.org/wiki/Henry_Schultz
Alessio Figalli,Maria Colombo,https://en.wikipedia.org/wiki/Maria_Colombo_(mathematician)
Karl Barry Sharpless,M.G. Finn,https://en.wikipedia.org/wiki/M.G._Finn
Karl Barry Sharpless,Gregory Fu,https://en.wikipedia.org/wiki/Gregory_Fu
Karl Barry Sharpless,Eric Jacobsen,https://en.wikipedia.org/wiki/Eric_Jacobsen_(chemist)
Karl Barry Sharpless,Hartmuth Kolb,https://en.wikipedia.org/wiki/Hartmuth_Kolb
Tim Besley,Rohini Pande,https://en.wikipedia.org/wiki/Rohini_Pande
Tim Besley,Dave Donaldson,https://en.wikipedia.org/wiki/Dave_Donaldson_(economist)
Tim Besley,Imran Rasul,https://en.wikipedia.org/wiki/Imran_Rasul
Jaap Wessels,Eric van Damme,https://en.wikipedia.org/wiki/Eric_van_Damme
Reynold C. Fuson,George Parshall,https://en.wikipedia.org/wiki/George_Parshall
Reynold C. Fuson,James P. Collman,https://en.wikipedia.org/wiki/James_P._Collman
Vittore Trincavelli,Bassiano Landi,https://en.wikipedia.org/w/index.php?title=Bassiano_Landi&action=edit&redlink=1
Vittore Trincavelli,Theodor Zwinger,https://en.wikipedia.org/wiki/Theodor_Zwinger
Jack Silver,Jeremy Avigad,https://en.wikipedia.org/wiki/Jeremy_Avigad
Jack Silver,John P. Burgess,https://en.wikipedia.org/wiki/John_P._Burgess
Jack Silver,Randall Dougherty,https://en.wikipedia.org/wiki/Randall_Dougherty
Jack Silver,Martin Goldstern,https://en.wikipedia.org/wiki/Martin_Goldstern
Jack Silver,Concha Gómez,https://en.wikipedia.org/wiki/Concha_G%C3%B3mez
Jack Silver,Richard Zach,https://en.wikipedia.org/wiki/Richard_Zach
Edwin Vedejs,Olafs Daugulis,https://en.wikipedia.org/wiki/Olafs_Daugulis
Edwin Vedejs,Anthony Czarnik,https://en.wikipedia.org/wiki/Anthony_Czarnik
Nicholas Turro,Jayaraman Sivaguru,https://en.wikipedia.org/wiki/Jayaraman_Sivaguru
Nicholas Turro,Miguel García-Garibay,https://en.wikipedia.org/wiki/Miguel_Garc%C3%ADa-Garibay
John L. Lumley,William K. George,https://en.wikipedia.org/wiki/William_K._George
George M. Whitesides,Craig L. Hill,https://en.wikipedia.org/wiki/Craig_L._Hill
George M. Whitesides,Chi-Huey Wong,https://en.wikipedia.org/wiki/Chi-Huey_Wong
George M. Whitesides,Younan Xia,https://en.wikipedia.org/wiki/Younan_Xia
George M. Whitesides,Milan Mrksich,https://en.wikipedia.org/wiki/Milan_Mrksich
George M. Whitesides,Joanna Aizenberg,https://en.wikipedia.org/wiki/Joanna_Aizenberg
George M. Whitesides,Tricia Carmichael,https://en.wikipedia.org/wiki/Tricia_Carmichael
George M. Whitesides,John A. Rogers,https://en.wikipedia.org/wiki/John_A._Rogers
George M. Whitesides,Firat Güder,https://en.wikipedia.org/wiki/Firat_G%C3%BCder
Louis Agassiz,William Stimpson,https://en.wikipedia.org/wiki/William_Stimpson
Louis Agassiz,William Healey Dall,https://en.wikipedia.org/wiki/William_Healey_Dall
Louis Agassiz,Carl Vogt,https://en.wikipedia.org/wiki/Carl_Vogt
